schema_version,sequence,scenario,source,event_timestamp_ns,elapsed_ns,device_id,device_product,vendor_id,product_id,usage_page,usage,report_id,hid_value,hid_logical_min,hid_logical_max,line_delta_y,line_delta_x,fixed_delta_y,fixed_delta_x,point_delta_y,point_delta_x,raw_delta_y,raw_delta_x,accelerated_delta_y,accelerated_delta_x,is_continuous,scroll_phase,momentum_phase,scroll_count
1,179,ratchet-single-down-clean,hid,12096743804166,0,4319413456,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,180,ratchet-single-down-clean,hid,13250737720916,24152900125,4319413456,MX Master 3 Mac,1133,45091,1,56,2,-2,-127,127,,,,,,,,,,,,,,
1,181,ratchet-single-down-clean,cgevent,318017705302,0,,,,,,,,,,,1,0,0.985001,0.000000,10,0,0,0,0,0,0,0,0,0
1,182,ratchet-single-down-clean,hid,12096743804166,0,4319413456,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,183,ratchet-single-down-clean,hid,13252289940083,25705119292,4319413456,MX Master 3 Mac,1133,45091,1,56,2,-2,-127,127,,,,,,,,,,,,,,
1,184,ratchet-single-down-clean,cgevent,318054958562,0,,,,,,,,,,,1,0,0.100006,0.000000,1,0,0,0,0,0,0,0,0,0
1,185,ratchet-single-down-clean,hid,12096743804166,0,4319413456,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,186,ratchet-single-down-clean,hid,13252314456708,25729635917,4319413456,MX Master 3 Mac,1133,45091,1,56,2,-3,-127,127,,,,,,,,,,,,,,
1,187,ratchet-single-down-clean,cgevent,318055546961,0,,,,,,,,,,,3,0,3.544647,0.000000,36,0,0,0,0,0,0,0,0,0
1,188,ratchet-single-down-clean,hid,12096743804166,0,4319413456,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,189,ratchet-single-down-clean,hid,13252329373916,25744553125,4319413456,MX Master 3 Mac,1133,45091,1,56,2,-2,-127,127,,,,,,,,,,,,,,
1,190,ratchet-single-down-clean,cgevent,318055904974,0,,,,,,,,,,,7,0,7.984161,0.000000,80,0,0,0,0,0,0,0,0,0
1,191,ratchet-single-down-clean,hid,12096743804166,0,4319413456,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,192,ratchet-single-down-clean,hid,13252351532000,25766711209,4319413456,MX Master 3 Mac,1133,45091,1,56,2,-2,-127,127,,,,,,,,,,,,,,
1,193,ratchet-single-down-clean,cgevent,318056436768,0,,,,,,,,,,,9,0,9.212326,0.000000,93,0,0,0,0,0,0,0,0,0
1,194,ratchet-single-down-clean,hid,12096743804166,0,4319413456,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
